Goal,X,Y,C,Distance,Angle
0,27,64,14.0,29.774695632365415,0.23334456907392245
0,24,77,27.0,30.70899705298107,0.19587945153355057
0,28,31,19.0,31.8885951399556,0.21126015141229107
0,11,47,3.0,11.713453803212783,0.5991380823077989
0,11,68,18.0,16.440574807469478,0.3179400488056638
0,28,23,27.0,34.23977949695354,0.18359837989901018
0,13,59,9.0,14.85075755643462,0.4494261620364326
0,8,65,15.0,12.86944054728099,0.3838839963626258
1,5,49,1.0,5.2900850654786264,1.2079676869865599
0,21,42,8.0,22.654855991597035,0.31234119842074864
0,17,46,4.0,18.038361899019545,0.3966126372830685
0,25,36,14.0,27.78259347145259,0.24811656952209515
0,13,25,25.0,21.22227603250886,0.22478665008704846
0,14,35,15.0,17.639515299463305,0.34677853070576053
0,26,62,12.0,28.392428568194024,0.24693951612773493
0,24,62,12.0,26.37953752437673,0.26397568086184464
0,9,76,26.0,19.3626573589474,0.18905855885445644
0,27,38,12.0,29.40344367586899,0.23914323833670167
0,23,39,11.0,25.18620654247082,0.2773522957093748
0,26,57,7.0,27.6765695128569,0.2595395791252513
0,31,49,1.0,32.55648936848075,0.22385673776569123
0,26,39,11.0,28.220781349920134,0.2498788557129568
0,21,39,11.0,23.180271784429102,0.2988423003378373
0,9,37,13.0,12.676947582127173,0.43901933687539196
0,23,61,11.0,25.18620654247082,0.2773522957093748
0,22,58,8.0,23.678048906107108,0.29967705742481254
0,12,49,1.0,12.616754733290174,0.5640811317617371
1,8,53,3.0,8.623369411082885,0.7896535819599936
0,11,31,19.0,16.909316958410827,0.3008128276935503
0,9,47,3.0,9.649093221645233,0.7147531635553958
0,12,68,18.0,17.19447585708852,0.3158311044591509
0,14,46,4.0,14.928161306738348,0.47457492357511266
0,22,39,11.0,24.181242730678672,0.2877448652568952
0,6,72,22.0,15.626259949200897,0.19722523191191269
0,22,25,25.0,28.24309650162319,0.21235189510227193
0,23,60,10.0,25.009448214624808,0.2811655264820829
0,9,60,10.0,11.469633821530659,0.5296462355461417
0,11,26,24.0,19.41037093926852,0.2286064737784988
0,24,62,12.0,26.37953752437673,0.26397568086184464
0,11,46,4.0,11.839024453053554,0.588192267514254
0,7,27,23.0,16.659081607339584,0.20094649516038748
0,8,51,1.0,8.425111275229545,0.8181481818662021
0,7,56,6.0,8.320606949015197,0.7668402757191194
1,12,40,10.0,14.177799547179385,0.4569083224019795
0,14,36,14.0,17.288724649319857,0.3604273826581395
0,10,71,21.0,17.22128044019956,0.26503529037733264
0,26,47,3.0,27.36955425285549,0.26522874968664184
0,7,70,20.0,14.933937859787685,0.2512332492285382
0,28,25,25.0,33.59200053584186,0.1906625711077834
0,8,42,8.0,9.879271228182775,0.6307232983623592
0,29,40,10.0,31.136032181381108,0.22904747767244932
0,21,43,7.0,22.514550850505547,0.3160918009429641
0,7,51,1.0,7.378685519792803,0.9190449283339781
0,27,40,10.0,29.085606405918377,0.24427515281947337
0,24,26,24.0,29.637813684548327,0.2101048828111288
0,11,31,19.0,16.909316958410827,0.3008128276935503
0,24,25,25.0,29.985037935610485,0.2053323348595528
0,5,33,17.0,12.23376475170256,0.2748761318721257
0,26,25,25.0,31.770308465609837,0.19801782543555246
0,29,29,21.0,33.36952202234848,0.19990110143526316
0,27,39,11.0,29.237732470217317,0.24179916535256413
0,35,31,19.0,38.76964018404092,0.17865590657088692
0,3,45,5.0,4.526035793053342,1.272510127702622
0,23,73,23.0,28.402904781025477,0.2192485398652715
0,21,69,19.0,25.27300931824305,0.25260026044017875
0,14,73,23.0,20.966461313249788,0.24730657745765003
0,3,71,21.0,14.00874726733265,0.12544164251742995
0,20,56,6.0,21.359073013593076,0.33412750668460783
0,28,66,16.0,31.185252925060585,0.22072390870195313
0,21,38,12.0,23.388939693795443,0.29371069986468024
0,24,28,22.0,28.974644087546615,0.21968215165009244
0,20,36,14.0,22.88689581398054,0.29252713991186646
0,2,68,18.0,11.886967653695368,0.11960982908894272
0,24,64,14.0,26.79272289260649,0.2561036095715717
0,3,38,12.0,8.412044935685971,0.38217689414903444
0,13,29,21.0,19.30401512639275,0.2712737199954445
0,24,62,12.0,26.37953752437673,0.26397568086184464
0,11,44,6.0,12.190672663967318,0.5587877543959542
0,28,31,19.0,31.8885951399556,0.21126015141229107
0,25,52,2.0,26.282170762705277,0.2764143353960685
1,18,58,8.0,19.60229578391266,0.35706179954140777
0,8,52,2.0,8.5,0.807278894490786
0,5,31,19.0,13.419575254083117,0.22658931818991998
0,3,58,8.0,6.079679267856159,0.7744838280818499
1,7,34,16.0,12.735089320456296,0.34697519319792164
0,9,73,23.0,17.68629412850527,0.22705100397193015
0,8,64,14.0,12.384264209067894,0.41390377024114655
0,8,72,22.0,16.58463143998081,0.23080912089374037
0,15,54,4.0,15.96316071459534,0.4455153283895856
0,6,30,20.0,14.446106741956465,0.23188804892968712
0,5,35,15.0,11.073617295175051,0.33830271298288245
0,12,33,17.0,16.758952831248138,0.33206626567067177
0,15,66,16.0,18.873857581321314,0.3244111338463662
0,14,28,22.0,20.508047201037936,0.25835749013039877
0,24,53,3.0,25.275333825688634,0.2868003435188237
0,22,36,14.0,24.827806991355477,0.27338566993338587
0,24,50,0.0,25.2,0.28845921237714006
0,14,38,12.0,16.641213898030394,0.3876504547249745
0,24,47,3.0,25.275333825688634,0.2868003435188237
0,21,63,13.0,23.613661300188078,0.28832362510707366
0,26,57,7.0,27.6765695128569,0.2595395791252513
0,20,66,16.0,23.434163095788165,0.27941139649080066
0,27,36,14.0,29.774695632365415,0.23334456907392245
0,20,44,6.0,21.359073013593076,0.33412750668460783
0,20,52,2.0,21.040199618824914,0.34385123486521907
1,9,55,5.0,9.993247720335965,0.6747302235506376
1,21,61,11.0,23.180271784429102,0.2988423003378373
0,28,40,10.0,30.1099651278443,0.23643033935248386
0,20,61,11.0,22.18383420421276,0.3107019491679012
1,10,54,4.0,10.817116066678771,0.6382251862369708
0,23,65,15.0,26.043905237118338,0.2598638838801138
0,24,41,9.0,25.870108233248658,0.2741694777961256
0,28,42,8.0,29.856322613476696,0.24037140820384414
0,11,56,6.0,12.190672663967318,0.5587877543959542
0,7,26,24.0,17.24478181943744,0.18723337384070796
1,33,67,17.0,36.36928649286373,0.191345975437938
0,12,59,9.0,13.891814136389819,0.4744514361613353
0,13,32,18.0,17.97811169172113,0.3119750682558491
0,13,36,14.0,16.40525830336115,0.372468920683269
0,26,64,14.0,28.77672670753225,0.24053754216215303
0,24,41,9.0,25.870108233248658,0.2741694777961256
0,25,60,10.0,27.04279016669693,0.26151962090499054
0,26,45,5.0,27.492771777323583,0.26292409848912873
0,16,42,8.0,17.586358349584486,0.3939004690139643
0,28,69,19.0,31.8885951399556,0.21126015141229107
0,12,42,8.0,13.63084736911099,0.4912343711700846
0,20,66,16.0,23.434163095788165,0.27941139649080066
0,25,60,10.0,27.04279016669693,0.26151962090499054
0,10,38,12.0,13.080137613954985,0.45351561115002464
0,10,65,15.0,14.3287298809071,0.380925130447818
0,10,65,15.0,14.3287298809071,0.380925130447818
0,21,66,16.0,24.379550857224586,0.2709888852947542
0,10,31,19.0,16.210259097250727,0.2989701177834974
0,11,29,21.0,17.880855684222723,0.2692928913160728
0,27,67,17.0,30.42737254512785,0.22363466996702205
0,9,56,6.0,10.223135526833241,0.6493495750213615
0,16,40,10.0,18.013605968822567,0.3764491646534234
0,14,49,1.0,14.71436373072244,0.48717423374771535
0,11,47,3.0,11.713453803212783,0.5991380823077989
0,3,44,6.0,5.013232490120521,1.0999616478160181
0,17,42,8.0,18.592000968158324,0.3746687972679463
1,21,85,35.0,31.6822505513734,0.16155518749132944
0,15,42,8.0,16.586214155134982,0.4149516525809303
0,6,34,16.0,12.159358535712318,0.3304128075433245
1,5,45,5.0,6.174544517614234,0.999009718781405
0,17,70,20.0,22.082176070306115,0.2688554750461977
0,16,53,3.0,16.912791017451852,0.42372254504194024
1,8,48,2.0,8.5,0.807278894490786
0,8,56,6.0,9.26120942425988,0.7042514439477466
0,6,58,8.0,8.16884324736373,0.7129423086642364
0,19,72,22.0,24.545722641633514,0.2429962259943182
0,26,52,2.0,27.33093485411723,0.2659570648751348
0,11,60,10.0,13.253395791267987,0.4803553470515795
0,3,34,16.0,10.866577197995698,0.2167952219106215
0,16,31,19.0,20.850959210549522,0.28396321448134243
0,16,33,17.0,20.108269443191773,0.304759894270646
0,11,70,20.0,17.38972397710786,0.28459853384550277
0,20,32,18.0,24.039342753078753,0.26586779578711206
0,18,61,11.0,20.207238801973908,0.33694567230348166
0,10,35,15.0,14.3287298809071,0.380925130447818
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,9,61,11.0,11.850105484762572,0.49865017428260083
0,23,36,14.0,25.807605468156087,0.2645200348901634
0,17,48,2.0,17.897276329095444,0.4024840245835908
0,18,60,10.0,19.98649544067193,0.344098301997064
0,25,55,5.0,26.45042532739313,0.27301649735057554
1,30,64,14.0,32.788107600165034,0.2138658548659214
0,24,30,20.0,28.35559909435877,0.22920831127383148
0,26,65,15.0,28.988834057271088,0.23710666262431482
0,10,67,17.0,15.243113199081087,0.33759032764216496
0,14,39,11.0,16.346635739503096,0.4009753589018125
0,28,28,22.0,32.69327147900619,0.2011435031488508
0,14,64,14.0,17.288724649319857,0.3604273826581395
0,12,69,19.0,17.64319982316133,0.30025973949935153
0,17,28,22.0,22.87165276056805,0.250938916849828
0,13,34,16.0,17.160492417177313,0.34153966032468785
0,18,49,1.0,18.911173945580426,0.38214120816966374
0,23,65,15.0,26.043905237118338,0.2598638838801138
0,29,56,6.0,30.698737759067555,0.23547367773587702
0,30,52,2.0,31.526813984289628,0.23095892231160217
0,23,57,7.0,24.57488555415874,0.2908650574235321
1,10,66,16.0,14.778700890132395,0.35868342997638314
0,12,65,15.0,15.93180780702554,0.3663043742089903
0,5,64,14.0,10.505831713862543,0.37729531977152453
0,7,54,4.0,7.796313231265146,0.848710701766978
1,8,37,13.0,11.914801718870523,0.44610227378018025
0,14,41,9.0,15.821267332296738,0.42632836199012014
1,6,37,13.0,10.540042694410682,0.44102340262668716
0,7,68,18.0,13.817108959547216,0.29428099981910055
0,4,58,8.0,6.684309986827362,0.7766862454976036
1,23,60,10.0,25.009448214624808,0.2811655264820829
0,12,29,21.0,18.57639631360184,0.2712176259591417
1,24,41,9.0,25.870108233248658,0.2741694777961256
0,20,25,25.0,26.553013011709236,0.21869132647796993
0,8,31,19.0,14.935946571945147,0.2852409034330836
0,21,50,0.0,22.05,0.3289734362229828
0,24,40,10.0,26.024795868555817,0.2710152135563174
0,23,42,8.0,24.703491656039233,0.2879453933895278
0,7,35,15.0,12.210036854981233,0.377492841312113
0,4,46,4.0,4.9396356140913875,1.2270686920947695
0,10,72,22.0,17.740913167027227,0.24973250444438694
0,23,55,5.0,24.367704036285403,0.29565803943299857
0,12,48,2.0,12.666885963013955,0.5601772375647676
0,3,28,22.0,14.642831010429644,0.11420761785985901
1,26,62,12.0,28.392428568194024,0.24693951612773493
0,25,26,24.0,30.535593984725434,0.20611073933091856
0,29,56,6.0,30.698737759067555,0.23547367773587702
0,10,64,14.0,13.894603268895446,0.40423785554982494
0,23,57,7.0,24.57488555415874,0.2908650574235321
0,26,49,1.0,27.307736998880006,0.26639593140038675
0,30,50,0.0,31.5,0.23134361026724157
0,13,66,16.0,17.160492417177313,0.34153966032468785
0,9,73,23.0,17.68629412850527,0.22705100397193015
0,26,36,14.0,28.77672670753225,0.24053754216215303
0,11,66,16.0,15.542281042369552,0.3548588071854964
0,23,69,19.0,27.12461981300383,0.24000919087378397
0,10,28,22.0,17.740913167027227,0.24973250444438694
0,21,41,9.0,22.81282534014584,0.308193299690588
0,25,66,16.0,28.235128829173064,0.24040255862222012
1,11,49,1.0,11.568275584545868,0.612092356355344
0,10,65,15.0,14.3287298809071,0.380925130447818
0,17,33,17.0,20.9934513598884,0.2967365571334337
0,23,29,21.0,27.740674108608104,0.22966225809715926
0,12,49,1.0,12.616754733290174,0.5640811317617371
1,10,50,0.0,10.5,0.6708031670148004
0,9,36,14.0,13.119165369793917,0.41101006673332774
0,6,75,25.0,17.428496779699618,0.1575096013680273
0,26,52,2.0,27.33093485411723,0.2659570648751348
0,23,34,16.0,26.29415334252084,0.2550606567820898
0,27,51,1.0,28.357450520101416,0.25664950874309495
0,9,53,3.0,9.649093221645233,0.7147531635553958
0,29,47,3.0,30.512374538865373,0.23829209884521543
0,21,71,21.0,25.933086973979787,0.2401517639532775
0,12,60,10.0,14.177799547179385,0.4569083224019795
0,19,33,17.0,22.805810663074443,0.280596899650947
0,10,40,10.0,12.349089035228468,0.504787111082435
0,24,31,19.0,28.063543967218397,0.23391253649325264
0,13,47,3.0,13.788582233137678,0.5145691046572908
0,24,43,7.0,25.607469613376484,0.27964677433052354
0,25,50,0.0,26.25,0.27707090738427936
0,15,53,3.0,15.87025519643588,0.45032685635196196
0,25,54,4.0,26.378447641967107,0.2744626900813109
0,24,37,13.0,26.578986060419986,0.26013285640998235
0,4,37,13.0,9.436233358708336,0.3860238918624772
0,7,63,13.0,11.19933033712284,0.44772227561121114
0,27,73,23.0,32.05035101211842,0.20190227402910502
0,11,60,10.0,13.253395791267987,0.4803553470515795
0,28,51,1.0,29.40718449630974,0.24758725636527962
0,22,39,11.0,24.181242730678672,0.2877448652568952
0,7,71,21.0,15.503064213245072,0.23276899026498218
0,13,38,12.0,15.721402609182173,0.40392351097823914
0,10,37,13.0,13.477852202780678,0.4284956183822145
0,24,49,1.0,25.208381542653626,0.2882739729481942
0,23,68,18.0,26.834911961845524,0.2451102032785123
0,31,29,21.0,35.29624625934038,0.19097428123597368
0,26,54,4.0,27.423530042647684,0.26421562813855315
0,14,47,3.0,14.82877270713932,0.4803789265972236
0,13,68,18.0,17.97811169172113,0.3119750682558491
0,28,35,15.0,30.974546001515503,0.22367951468861655
0,12,58,8.0,13.63084736911099,0.4912343711700846
0,26,66,16.0,29.213866570517503,0.23354382809639931
0,29,37,13.0,31.6007120172948,0.22249459590177284
0,27,43,7.0,28.71280202279116,0.2505002147733271
1,27,55,5.0,28.535679420683156,0.2535383833048872
0,25,71,21.0,29.58690588757128,0.21932861969506806
1,3,49,1.0,3.2163644072150777,1.70233357190678
0,19,65,15.0,22.20506698931575,0.29553177312558315
0,14,59,9.0,15.821267332296738,0.42632836199012014
0,11,58,8.0,12.66658991204815,0.5218037806113346
0,28,64,14.0,30.77612711177285,0.22651575948751365
0,25,42,8.0,26.760091554402425,0.26691773044226424
0,26,58,8.0,27.790825824361537,0.2574671749562088
0,34,63,13.0,36.68640756465533,0.19365819774373422
0,26,61,11.0,28.220781349920134,0.2498788557129568
0,13,32,18.0,17.97811169172113,0.3119750682558491
0,25,26,24.0,30.535593984725434,0.20611073933091856
0,22,63,13.0,24.597001849819016,0.27839123167800706
0,18,41,9.0,19.784653143282544,0.35082550307332194
0,21,55,5.0,22.288225591105274,0.32227713984129003
0,19,63,13.0,21.665756391134835,0.30992371857352585
0,27,30,20.0,31.188499482982508,0.2130378993837282
0,22,39,11.0,24.181242730678672,0.2877448652568952
0,20,47,3.0,21.090341391262495,0.34229622548457433
1,11,55,5.0,11.998541578041891,0.5746282275003937
0,12,51,1.0,12.616754733290174,0.5640811317617371
1,8,59,9.0,10.23633235099369,0.5922585431147527
0,26,63,13.0,28.577832318074794,0.24382048237694218
0,28,70,20.0,32.145917314645104,0.20794555101391143
0,25,47,3.0,26.322328924318228,0.27559787233217653
0,10,63,13.0,13.477852202780678,0.4284956183822145
0,17,24,26.0,24.58114114519503,0.2176443992827421
0,15,60,10.0,17.038559211388737,0.39450787483769706
0,26,50,0.0,27.3,0.26654253461972943
0,28,69,19.0,31.8885951399556,0.21126015141229107
0,19,36,14.0,21.92743715074792,0.3028190247267968
0,24,42,8.0,25.73091525772062,0.2770529894750666
0,14,36,14.0,17.288724649319857,0.3604273826581395
0,10,41,9.0,12.019671376539376,0.5303396409372801
0,8,54,4.0,8.793179174792243,0.7659735007631507
0,9,69,19.0,15.550723455839602,0.29404598468395515
0,29,19,31.0,36.51335372161807,0.16730230698981596
0,13,28,22.0,19.768978223469215,0.2588043844534658
0,15,28,22.0,21.27328136419015,0.25673243195727585
0,22,65,15.0,25.07334241779504,0.26820128002129745
0,17,32,18.0,21.342738812064397,0.2873574896602006
0,29,27,23.0,33.92204298092908,0.19353067884333708
0,27,68,18.0,30.66940658049973,0.2201831234730513
0,16,54,4.0,17.0,0.4196933376909174
0,14,38,12.0,16.641213898030394,0.3876504547249745
0,13,60,10.0,15.11861435449691,0.4347254180747608
1,9,52,2.0,9.538998899255622,0.7280729606989255
0,8,47,3.0,8.623369411082885,0.7896535819599936
0,31,38,12.0,33.47151774270178,0.21201137206396836
0,29,60,10.0,31.136032181381108,0.22904747767244932
0,27,42,8.0,28.822950924567042,0.2486373002536444
0,31,43,7.0,32.86647227799175,0.21973814531680297
0,27,51,1.0,28.357450520101416,0.25664950874309495
0,15,61,11.0,17.296965051707772,0.3834416628956415
0,12,42,8.0,13.63084736911099,0.4912343711700846
0,27,43,7.0,28.71280202279116,0.2505002147733271
0,13,29,21.0,19.30401512639275,0.2712737199954445
0,9,49,1.0,9.472328119316812,0.7362608907549514
0,16,64,14.0,19.106281689538655,0.3364137577148097
0,30,44,6.0,31.74051039287176,0.22792608052496452
0,11,65,15.0,15.115058716392735,0.37455292140405577
0,26,57,7.0,27.6765695128569,0.2595395791252513
0,26,71,21.0,30.52232789287213,0.21429322993676256
0,19,28,22.0,24.545722641633514,0.2429962259943182
0,23,76,26.0,29.47596478488872,0.2037837395781436
0,8,31,19.0,14.935946571945147,0.2852409034330836
0,19,44,6.0,20.327628981265867,0.3501973828101036
0,15,41,9.0,16.80133923233502,0.4050541670933145
0,19,55,5.0,20.21299087220889,0.35398215152994544
0,16,76,26.0,23.829603437741046,0.2182631431615714
0,8,57,7.0,9.553140844769327,0.6684012104010006
0,10,35,15.0,14.3287298809071,0.380925130447818
1,10,69,19.0,16.210259097250727,0.2989701177834974
0,12,60,10.0,14.177799547179385,0.4569083224019795
0,15,50,0.0,15.75,0.4566570735017896
0,25,33,17.0,28.48095855128475,0.23635710977218513
0,25,47,3.0,26.322328924318228,0.27559787233217653
0,17,72,22.0,22.87165276056805,0.250938916849828
0,27,43,7.0,28.71280202279116,0.2505002147733271
0,11,51,1.0,11.568275584545868,0.612092356355344
0,26,43,7.0,27.6765695128569,0.2595395791252513
0,11,52,2.0,11.622929923216434,0.6071775870131543
0,25,66,16.0,28.235128829173064,0.24040255862222012
0,11,76,26.0,20.469794820661978,0.2054957580229888
0,28,37,13.0,30.590235370130774,0.22922068144197508
0,8,68,18.0,14.403124660989365,0.3068516613729326
0,28,37,13.0,30.590235370130774,0.22922068144197508
0,7,45,5.0,8.036479328661276,0.8102769720462943
1,12,55,5.0,13.012397934277908,0.5341519416725077
1,11,42,8.0,12.66658991204815,0.5218037806113346
0,22,70,20.0,26.506791582535975,0.24058818508984728
0,10,72,22.0,17.740913167027227,0.24973250444438694
0,12,41,9.0,13.891814136389819,0.4744514361613353
0,10,29,21.0,17.22128044019956,0.26503529037733264
0,22,70,20.0,26.506791582535975,0.24058818508984728
0,11,66,16.0,15.542281042369552,0.3548588071854964
0,10,37,13.0,13.477852202780678,0.4284956183822145
0,18,33,17.0,21.893206708931423,0.28864440517234924
0,28,43,7.0,29.749999999999996,0.24205180381778696
0,23,32,18.0,26.834911961845524,0.2451102032785123
0,24,56,6.0,25.5,0.28193327288425424
0,21,56,6.0,22.392241960107523,0.31941343087727586
0,21,33,17.0,24.663839928121494,0.2649341916005127
0,18,56,6.0,19.298186443290465,0.36780864688627385
0,28,33,17.0,31.408000573102388,0.21766091598521622
0,9,30,20.0,16.071792059381554,0.2752793134772887
0,3,66,16.0,10.866577197995698,0.2167952219106215
0,26,49,1.0,27.307736998880006,0.26639593140038675
0,22,63,13.0,24.597001849819016,0.27839123167800706
0,28,35,15.0,30.974546001515503,0.22367951468861655
0,11,68,18.0,16.440574807469478,0.3179400488056638
0,2,48,2.0,2.4698178070456938,2.013920839515581
0,11,66,16.0,15.542281042369552,0.3548588071854964
0,27,37,13.0,29.582511725680092,0.2363205341625181
0,21,26,24.0,27.01041465805366,0.2216711911373645
